MOT;PLURIEL;FÉMININ;FEMININ_PLURIEL
entéroscopie;entéroscopies;;
entérospasme;entérospasmes;;
entérostomie;entérostomies;;
entérosténose;entérosténoses;;
entérotome;entérotomes;;
entérotomie;entérotomies;;
entérotoxémie;entérotoxémies;;
entérotératome;entérotératomes;;
entérovirose;entéroviroses;;
entérovirus;;;
entéroïde;entéroïdes;;
entêté;entêtés;entêtée;entêtées
envalement;envalements;;
enveloppante;enveloppantes;;
enveloppée;enveloppées;;
enverjure;enverjures;;
enverrage;enverrages;;
enverrement;enverrements;;
envi;envis;;
envidage;envidages;;
envidement;envidements;;
envideur;envideurs;;
envieux;;envieuse;envieuses
envoilure;envoilures;;
enwagonnage;enwagonnages;;
enwagonneuse;enwagonneuses;;
enzymogramme;enzymogrammes;;
enzymorachie;enzymorachies;;
enzymothérapie;enzymothérapies;;
enzymurie;enzymuries;;
eohippus;;;
eosuchien;eosuchiens;;
eothérien;eothériens;;
ephestia;ephestias;;
ephialtes;;;
epyornis;;;
eranthemum;eranthemums;;
erbue;erbues;;
eretes;;;
ergasilidé;ergasilidés;;
ergastulaire;ergastulaires;;
ergate;ergates;;
ergeron;ergerons;;
ergine;ergines;;
ergocalciférol;ergocalciférols;;
ergométrine;ergométrines;;
ergone;ergones;;
ergostane;ergostanes;;
ergotamine;ergotamines;;
eriocampa;eriocampas;;
eriocheir;eriocheirs;;
erminette;erminettes;;
errante;errantes;;
erwinia;erwinias;;
eryma;erymas;;
erythrogenesis;;;
erythroxylon;erythroxylons;;
erythréidé;erythréidés;;
escalette;escalettes;;
escalopine;escalopines;;
escargassage;escargassages;;
escargasse;escargasses;;
escarrotique;escarrotiques;;
escavène;escavènes;;
escharine;escharines;;
escharre;escharres;;
escharrification;escharrifications;;
escharrotique;escharrotiques;;
eschrichtiidé;eschrichtiidés;;
eschérichiose;eschérichioses;;
escine;escines;;
escobard;escobards;;
escolar;escolars;;
esconce;esconces;;
escopetero;escopeteros;;
escoupe;escoupes;;
esculétine;esculétines;;
eskebornite;eskebornites;;
eskolaïte;eskolaïtes;;
eskuara;eskuaras;;
esmillage;esmillages;;
espace-enfant;;;
espada;espadas;;
espadage;espadages;;
espade;espades;;
espalet;espalets;;
espargoute;espargoutes;;
espart;esparts;;
espole;espoles;;
espoleur;espoleurs;;
espolin;espolins;;
espolinage;espolinages;;
espoule;espoules;;
espouleur;espouleurs;;
espoulin;espoulins;;
espoulinage;espoulinages;;
esprits;;;
esprot;esprots;;
espundia;;;
espérances;;;
espérantisme;espérantismes;;
espéronade;espéronades;;
esquichage;esquichages;;
esquiche;esquiches;;
esquillectomie;esquillectomies;;
esquinteur;esquinteurs;esquinteuse;esquinteuses
esseau;esseaux;;
essencisme;essencismes;;
esseulement;esseulements;;
esseulé;esseulés;esseulée;esseulées
essif;essifs;;
essimplage;essimplages;;
essorillement;essorillements;;
essoucheur;essoucheurs;;
essuie-phares;;;
essuie-vitre;;;
essuyette;essuyettes;;
esséniste;essénistes;;
estachette;estachettes;;
estamet;estamets;;
estamette;estamettes;;
estampie;estampies;;
estampilleuse;estampilleuses;;
estanfique;estanfiques;;
esterellite;esterellites;;
estheria;estherias;;
esthiomène;esthiomènes;;
esthérie;esthéries;;
esthésiogénie;esthésiogénies;;
esthésiométrie;esthésiométries;;
estibois;;;
estivade;estivades;;
estivaux;;;
estompement;estompements;;
estoppel;estoppels;;
estragale;estragales;;
estragole;estragoles;;
estrildiné;estrildinés;;
estriqueux;;;
estroprogestatif;estroprogestatifs;;
estroïde;estroïdes;;
estèphe;;;
estérase;estérases;;
eteophilus;;;
ethmocéphale;ethmocéphales;;
ethmoïdite;ethmoïdites;;
ethnarchie;ethnarchies;;
ethnicisation;ethnicisations;;
ethnicité;ethnicités;;
ethnique;ethniques;;
ethnobiologiste;ethnobiologistes;;
ethnobotaniste;ethnobotanistes;;
ethnocrise;ethnocrises;;
ethnohistoire;ethnohistoires;;
ethnomanie;ethnomanies;;
ethnomusicologue;ethnomusicologues;;
ethnophysiologie;ethnophysiologies;;
ethnophysique;ethnophysiques;;
ethnopsychologie;ethnopsychologies;;
ethos;;;
etmopterus;;;
ettringite;ettringites;;
euarthropode;euarthropodes;;
eubactériale;eubactériales;;
eubéen;eubéens;eubéenne;eubéennes
eucalyptocrinus;;;
eucamptognathe;eucamptognathes;;
eucaride;eucarides;;
eucaïrite;eucaïrites;;
eucharis;;;
eucheira;eucheiras;;
euchirus;;;
euchite;euchites;;
euchoreutiné;euchoreutinés;;
euchroma;euchromas;;
euchromosome;euchromosomes;;
euchroïte;euchroïtes;;
eucinésie;eucinésies;;
euclidia;euclidias;;
eucnémididé;eucnémididés;;
eucolite;eucolites;;
eucorticisme;eucorticismes;;
eucryptite;eucryptites;;
eudialyte;eudialytes;;
eudidymite;eudidymites;;
eudorina;eudorinas;;
eudorinidé;eudorinidés;;
eudoxie;eudoxies;;
eudémoniste;eudémonistes;;
eugeniacrinus;;;
eugereon;eugereons;;
euglobuline;euglobulines;;
euglosse;euglosses;;
euglypha;euglyphas;;
eulalia;eulalias;;
eulalie;eulalies;;
eulecanium;eulecaniums;;
eulima;eulimas;;
eulophidé;eulophidés;;
eulytite;eulytites;;
eumalacostracé;eumalacostracés;;
eumerus;;;
eumolpe;eumolpes;;
eumycète;eumycètes;;
eumèce;eumèces;;
eumène;eumènes;;
euménides;;;
euménidé;euménidés;;
eunausibius;;;
eunice;eunices;;
eunuchoïde;eunuchoïdes;;
euomphalus;;;
eupareunie;eupareunies;;
eupelme;eupelmes;;
eupepsie;eupepsies;;
eupeptique;eupeptiques;;
euphausiacé;euphausiacés;;
euphole;eupholes;;
euphone;euphones;;
euphorisant;euphorisants;;
euphuiste;euphuistes;;
euplecte;euplectes;;
euplectelle;euplectelles;;
euplectus;;;
euplotes;;;
euploïde;euploïdes;;
euploïdie;euploïdies;;
euplère;euplères;;
euporus;;;
eupraxie;eupraxies;;
euprocte;euproctes;;
euproctis;;;
euptéryx;;;
eurhodol;eurhodols;;
euro-emprunt;euro-emprunts;;
eurobanquier;eurobanquiers;eurobanquière;eurobanquières
eurocapitaux;;;
eurofranc;eurofrancs;;
euromonnaie;euromonnaies;;
europessimisme;europessimismes;;
europhile;europhiles;;
europhobe;europhobes;;
europhobie;europhobies;;
europine;europines;;
européaniste;européanistes;;
européiste;européistes;;
européocentrisme;européocentrismes;;
eurostratégie;eurostratégies;;
eurrhypara;eurrhyparas;;
euryale;euryales;;
euryapsidé;euryapsidés;;
eurycanthe;eurycanthes;;
eurycea;euryceas;;
eurycercus;;;
eurydème;eurydèmes;;
eurygaster;eurygasters;;
eurypharynx;;;
eurypterus;;;
euryptéridé;euryptéridés;;
eurypygidé;eurypygidés;;
eurythoé;eurythoés;;
eurythyrea;eurythyreas;;
eurytome;eurytomes;;
euscara;euscaras;;
euscorpius;;;
euskara;;;
euskarologie;euskarologies;;
euskarologue;euskarologues;;
euskarophone;euskarophones;;
eusomphalien;eusomphaliens;;
eusporangiée;eusporangiées;;
eustasie;eustasies;;
eusthenopteron;eusthenopterons;;
eustrongylose;eustrongyloses;;
eustrongylus;;;
eustyle;eustyles;;
eusuchien;eusuchiens;;
eutectoïde;eutectoïdes;;
eutermes;;;
euterpe;euterpes;;
euthemisto;euthemistos;;
euthymie;euthymies;;
euthymètre;euthymètres;;
euthyne;euthynes;;
euthyroïdie;euthyroïdies;;
euthyroïdisme;euthyroïdismes;;
euthyréose;euthyréoses;;
euthyscope;euthyscopes;;
euthyscopie;euthyscopies;;
euthérien;euthériens;;
eutocie;eutocies;;
eutonologie;eutonologies;;
eutrophication;eutrophications;;
eutrophie;eutrophies;;
eutropius;;;
eutychianisme;eutychianismes;;
euxinisme;euxinismes;;
euxénite;euxénites;;
evax;;;
evetria;evetrias;;
evhémériste;evhéméristes;;
evolvulus;;;
ex-URSS;;;
ex-Yougoslavie;;;
ex-champion;ex-championnes;;
ex-député;ex-députés;;
ex-femme;;;
ex-fiancé;ex-fiancés;;
ex-maire;;;
ex-mari;ex-maris;;
ex-ministre;ex-ministres;;
ex-président;ex-présidents;;
ex-recordman;;;
ex-sénateur;;;
exactions;;;
exalgine;exalgines;;
exaltol;exaltols;;
exaltolide;exaltolides;;
exaltone;exaltones;;
exanie;exanies;;
exarchie;exarchies;;
exarthrose;exarthroses;;
exarticulation;exarticulations;;
exascose;exascoses;;
excardination;excardinations;;
excentrement;excentrements;;
excessif;excessifs;;
exciccose;exciccoses;;
excimère;excimères;;
excitotoxicité;excitotoxicités;;
excitotoxine;excitotoxines;;
excitron;excitrons;;
exclaustration;exclaustrations;;
excreta;;;
excrémentation;excrémentations;;
excusabilité;excusabilités;;
excuses;;;
exechia;exechias;;
exemplarisme;exemplarismes;;
exemplier;exempliers;;
exentération;exentérations;;
exercices;;;
exercitant;exercitants;exercitante;exercitantes
exergie;exergies;;
exfoliant;exfoliants;;
exhormone;exhormones;;
exhémie;exhémies;;
exhérédé;exhérédés;exhérédée;exhérédées
exigences;;;
exilarchat;exilarchats;;
exilarque;exilarques;;
exine;exines;;
exo;exos;;
exoantigène;exoantigènes;;
exobase;exobases;;
exobasidiacée;exobasidiacées;;
exocardie;exocardies;;
exocentrus;;;
exocervicite;exocervicites;;
exochomus;;;
exocol;exocols;;
exocrinopathie;exocrinopathies;;
exocrinose;exocrinoses;;
exocuticule;exocuticules;;
exodos;;;
exogame;exogames;;
exogénéité;exogénéités;;
exomphalocèle;exomphalocèles;;
exondement;exondements;;
exongulation;exongulations;;
exophorie;exophories;;
exophtalmomètre;exophtalmomètres;;
exophtalmométrie;exophtalmométries;;
exophtalmos;;;
exoprosopa;exoprosopas;;
exorbitis;;;
exorbitisme;exorbitismes;;
exorcistat;exorcistats;;
exorécepteur;exorécepteurs;;
exoscopie;exoscopies;;
exosoma;exosomas;;
exosporée;exosporées;;
exostemma;exostemmas;;
exosérose;exoséroses;;
exothermicité;exothermicités;;
exotropie;exotropies;;
exotype;exotypes;;
exovirus;;;
exoélectron;exoélectrons;;
expandeur;expandeurs;;
expanseur;expanseurs;;
expasse;expasses;;
expirateur;expirateurs;;
exploratorium;exploratoriums;;
explosibilité;explosibilités;;
explosimètre;explosimètres;;
explosimétrie;explosimétries;;
explosive;explosives;;
explosophore;explosophores;;
explétif;explétifs;;
exposemètre;exposemètres;;
exposimètre;exposimètres;;
expositeur;expositeurs;;
exprimabilité;exprimabilités;;
exprimage;exprimages;;
expéditions;;;
exquis;;;
exsiccateur;exsiccateurs;;
exsufflation;exsufflations;;
extendeur;extendeurs;;
extensimètre;extensimètres;;
extensionalité;extensionalités;;
extensité;extensités;;
extensométrie;extensométries;;
externalités;;;
extirpage;extirpages;;
extispice;extispices;;
extrachaleur;extrachaleurs;;
extracystite;extracystites;;
extraits;;;
extralucidité;extralucidités;;
extraposition;extrapositions;;
extrapéritonisation;extrapéritonisations;;
extravasion;extravasions;;
extrudabilité;extrudabilités;;
extrémisation;extrémisations;;
extrémités;;;
extrêmes;;;
extubation;extubations;;
extumescence;extumescences;;
extérieurs;;;
extérioration;extériorations;;
extérocepteur;extérocepteurs;;
extérorécepteur;extérorécepteurs;;
exuviation;exuviations;;
exuvie;exuvies;;
exécutive;exécutives;;
exémie;exémies;;
eyra;eyras;;
fabianisme;fabianismes;;
fabien;fabiens;fabienne;fabiennes
fabisme;fabismes;;
fabrecoulier;fabrecouliers;;
fabriste;fabristes;;
facettage;facettages;;
facial;faciaux;;
facilités;;;
facteur-chance;;;
factice;factices;;
factif;factifs;;
factitif;factitifs;;
factor;factors;;
facturage;facturages;;
facultés;;;
facétieux;;facétieuse;facétieuses
faena;faenas;;
faffe;faffes;;
faffes;;;
fagale;fagales;;
fagopyrisme;fagopyrismes;;
fahrenheit;fahrenheits;;
faiblage;faiblages;;
faiblard;faiblards;faiblarde;faiblardes
faim-calle;;;
fairfieldite;fairfieldites;;
faisanneau;faisanneaux;;
faisceaux;;;
faisserie;faisseries;;
fait-divers;faits-divers;;
falagria;falagrias;;
falanouc;falanoucs;;
falbalas;;;
falciformation;falciformations;;
falcinelle;falcinelles;;
falciparum;falciparums;;
falcographie;falcographies;;
falconelle;falconelles;;
falconidé;falconidés;;
falconiforme;falconiformes;;
fale;fales;;
falisque;;;
fallah;fallahs;;
falle;falles;;
falquet;falquets;;
falsetto;falsetto;;
falsettiste;falsettistes;;
faltes;;;
falunage;falunages;;
famatinite;famatinites;;
familiale;familiales;;
familialisme;familialismes;;
familier;familiers;familière;familières
fana;fanas;;
fanfre;fanfres;;
fanion-signal;;;
fannia;fannias;;
fantascope;fantascopes;;
fantasmagories;;;
fanure;fanures;;
faradisation;faradisations;;
faradisme;faradismes;;
farci;farcis;;
farcinose;farcinoses;;
fardelage;fardelages;;
fardeleuse;fardeleuses;;
fardée;fardées;;
fareinisme;fareinismes;;
fareiniste;fareinistes;;
farfouillage;farfouillages;;
farfouillement;farfouillements;;
farillon;farillons;;
farinage;farinages;;
farinettes;;;
farineux;;;
farnésien;farnésiens;farnésienne;farnésiennes
farnésol;farnésols;;
fascelline;fascellines;;
fasciathérapeute;fasciathérapeutes;;
fasciathérapie;fasciathérapies;;
fasciculation;fasciculations;;
fasciite;fasciites;;
fascinage;fascinages;;
fascinateur;fascinateurs;fascinatrice;fascinatrices
fasciolaria;fasciolarias;;
fasciolariidé;fasciolariidés;;
fasciolase;fasciolases;;
fascisant;fascisants;fascisante;fascisantes
fashionable;fashionables;;
fassaïte;fassaïtes;;
fasset;fassets;;
fastier;fastiers;;
faucardage;faucardages;;
faucardement;faucardements;;
fauchère;fauchères;;
faudage;faudages;;
faujasite;faujasites;;
faunalies;;;
faunique;fauniques;;
fauques;;;
fauréen;fauréens;fauréenne;fauréennes
faussement;faussements;;
faustien;faustiens;faustienne;faustiennes
fauteuil-brouette;fauteuils-brouettes;;
fauteuil-vase;;;
fauveau;fauveaux;;
fauves;;;
faux-cul;faux-culs;;
faux-foc;;;
faux-limon;;;
faux-marcher;;;
faux-pont;faux-ponts;;
faveurs;;;
favier;faviers;;
favisme;favismes;;
favorisé;favorisés;favorisée;favorisées
favosite;favosites;;
fayalite;fayalites;;
fayottage;fayottages;;
fazendeiro;fazendeiros;;
façonné;façonnés;;
façons;;;
façure;façures;;
faïençage;faïençages;;
februalia;;;
feco;fecos;;
fedaî;fedaîs;;
feignantise;feignantises;;
felfel;felfels;;
fellinien;felliniens;fellinienne;felliniennes
felsite;felsites;;
felsobanyite;felsobanyites;;
feluca;felucas;;
femme-agent;;;
femme-enfant;femmes-enfants;;
femme-grenouille;;;
femtoseconde;femtosecondes;;
fen;;;
fenchol;fenchols;;
fenchyle;fenchyles;;
fenchène;fenchènes;;
fendante;fendantes;;
fendis;;;
fendu;fendus;;
ferbérite;ferbérites;;
fergusonite;fergusonites;;
ferlage;ferlages;;
fermaillet;fermaillets;;
ferme-auberge;fermes-auberges;;
ferme-circuit;;;
fermeur;fermeurs;fermeuse;fermeuses
fermi;fermis;;
fermé;fermés;;
ferrallite;ferrallites;;
ferrallitisation;ferrallitisations;;
ferrandais;;;
ferrandine;ferrandines;;
ferrasse;ferrasses;;
ferrat;ferrats;;
ferretier;ferretiers;;
ferrichlorure;ferrichlorures;;
ferricyanogène;ferricyanogènes;;
ferrimolybdite;ferrimolybdites;;
ferrinatrite;ferrinatrites;;
ferriporphyrine;ferriporphyrines;;
ferripyrine;ferripyrines;;
ferritinémie;ferritinémies;;
ferroalliage;ferroalliages;;
ferrobactériale;ferrobactériales;;
ferrobore;ferrobores;;
ferrocalcite;ferrocalcites;;
ferrocyanogène;ferrocyanogènes;;
ferrocérium;ferrocériums;;
ferrofluide;ferrofluides;;
ferrolyse;ferrolyses;;
ferromolybdène;ferromolybdènes;;
ferropyrine;ferropyrines;;
ferrosilite;ferrosilites;;
ferrotitane;ferrotitanes;;
ferrotungstène;ferrotungstènes;;
ferrotype;ferrotypes;;
ferrovanadium;ferrovanadiums;;
ferrugination;ferruginations;;
